metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin_mod
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017317300,25001703173,2.50E+12,1496,22733,0.946,3,25001703173
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017318100,25001703181,2.50E+12,1276,28333,1.179,4,25001703181
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017318200,25001703182,2.50E+12,724,23980,0.998,3,25001703182
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017318300,25001703183,2.50E+12,1105,32658,1.359,5,25001703183
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017318400,25001703184,2.50E+12,419,27463,1.142,4,25001703184
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017320100,25001703201,2.50E+12,1892,26009,1.082,4,25001703201
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017321100,25001703211,2.50E+12,879,23627,0.983,3,25001703211
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017321200,25001703212,2.50E+12,1557,21645,0.9,3,25001703212
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017321300,25001703213,2.50E+12,1525,18718,0.779,2,25001703213
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017321400,25001703214,2.50E+12,578,27842,1.158,4,25001703214
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017321500,25001703215,2.50E+12,1480,19944,0.83,3,25001703215
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017321600,25001703216,2.50E+12,1773,25267,1.051,4,25001703216
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017322100,25001703221,2.50E+12,942,26236,1.091,4,25001703221
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017322200,25001703222,2.50E+12,660,23973,0.997,3,25001703222
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017322300,25001703223,2.50E+12,1502,22700,0.944,3,25001703223
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017322400,25001703224,2.50E+12,1116,0,0,1,25001703224
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017323100,25001703231,2.50E+12,1353,31609,1.315,5,25001703231
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017324100,25001703241,2.50E+12,1814,24515,1.02,4,25001703241
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017325100,25001703251,2.50E+12,1859,16170,0.673,2,25001703251
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017326100,25001703261,2.50E+12,1565,24572,1.022,4,25001703261
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017327100,25001703271,2.50E+12,2107,22037,0.917,3,25001703271
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017328100,25001703281,2.50E+12,430,25111,1.045,4,25001703281
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017330100,25001703301,2.50E+12,1599,28125,1.17,4,25001703301
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017330200,25001703302,2.50E+12,1340,23543,0.979,3,25001703302
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017331101,2.50E+12,2.50E+12,597,24824,1.033,4,2500170331101
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017331102,2.50E+12,2.50E+12,1609,24502,1.019,4,2500170331102
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017331200,25001703312,2.50E+12,1159,23633,0.983,3,25001703312
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017331300,25001703313,2.50E+12,1107,25226,1.049,4,25001703313
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017332100,25001703321,2.50E+12,1927,30713,1.278,5,25001703321
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017332200,25001703322,2.50E+12,1197,26385,1.098,4,25001703322
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017332300,25001703323,2.50E+12,1897,26524,1.103,4,25001703323
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017332400,25001703324,2.50E+12,777,28323,1.178,4,25001703324
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017333100,25001703331,2.50E+12,1657,26922,1.12,4,25001703331
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017333200,25001703332,2.50E+12,1315,23750,0.988,3,25001703332
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017333300,25001703333,2.50E+12,1074,20240,0.842,3,25001703333
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017333400,25001703334,2.50E+12,1574,23787,0.99,3,25001703334
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017333500,25001703335,2.50E+12,2077,22025,0.916,3,25001703335
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017333600,25001703336,2.50E+12,1374,21432,0.892,3,25001703336
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017334100,25001703341,2.50E+12,1515,31090,1.293,5,25001703341
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017334200,25001703342,2.50E+12,1144,26549,1.104,4,25001703342
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017334300,25001703343,2.50E+12,1728,28606,1.19,4,25001703343
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017334400,25001703344,2.50E+12,1620,25324,1.053,4,25001703344
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017335100,25001703351,2.50E+12,1710,23072,0.96,3,25001703351
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017335200,25001703352,2.50E+12,1673,26534,1.104,4,25001703352
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017335300,25001703353,2.50E+12,1985,22021,0.916,3,25001703353
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017335400,25001703354,2.50E+12,1301,24433,1.016,4,25001703354
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017336100,25001703361,2.50E+12,1606,26912,1.12,4,25001703361
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017336200,25001703362,2.50E+12,2065,26311,1.095,4,25001703362
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017336300,25001703363,2.50E+12,2008,24551,1.021,4,25001703363
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017336400,25001703364,2.50E+12,2300,22774,0.947,3,25001703364
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017337100,25001703371,2.50E+12,2014,24813,1.032,4,25001703371
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017337200,25001703372,2.50E+12,2131,27013,1.124,4,25001703372
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017337300,25001703373,2.50E+12,1440,22146,0.921,3,25001703373
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017338100,25001703381,2.50E+12,855,29041,1.208,4,25001703381
15764,"Cambridge-Newton-Framingham, MA",1980,24039,25017,25017338200,25001703382,2.50E+12,840,24217,1.007,4,25001703382
