metro,metname,year,metmedfinc,conum,trnum,gisjoin2,gisjoin3,totfam,medfinc,medfincratio,medcat,gisjoin2_mod
14484,"Boston-Quincy, MA",2000,63577,25023,25023511302,2.50E+12,2.50E+12,926,50761,0.798,2,2500230511302
14484,"Boston-Quincy, MA",2000,63577,25023,25023511400,25002305114,2.50E+12,894,31563,0.496,1,2500230511400
14484,"Boston-Quincy, MA",2000,63577,25023,25023511500,25002305115,2.50E+12,1054,37653,0.592,1,2500230511500
14484,"Boston-Quincy, MA",2000,63577,25023,25023511600,25002305116,2.50E+12,1763,42793,0.673,2,2500230511600
14484,"Boston-Quincy, MA",2000,63577,25023,25023511701,2.50E+12,2.50E+12,1279,64067,1.008,4,2500230511701
14484,"Boston-Quincy, MA",2000,63577,25023,25023511702,2.50E+12,2.50E+12,652,61324,0.965,3,2500230511702
14484,"Boston-Quincy, MA",2000,63577,25023,25023520100,25002305201,2.50E+12,1584,69375,1.091,4,2500230520100
14484,"Boston-Quincy, MA",2000,63577,25023,25023520201,2.50E+12,2.50E+12,1033,66979,1.054,4,2500230520201
14484,"Boston-Quincy, MA",2000,63577,25023,25023520202,2.50E+12,2.50E+12,1151,69659,1.096,4,2500230520202
14484,"Boston-Quincy, MA",2000,63577,25023,25023521101,2.50E+12,2.50E+12,1056,61204,0.963,3,2500230521101
14484,"Boston-Quincy, MA",2000,63577,25023,25023521102,2.50E+12,2.50E+12,878,67589,1.063,4,2500230521102
14484,"Boston-Quincy, MA",2000,63577,25023,25023521201,2.50E+12,2.50E+12,683,56745,0.893,3,2500230521201
14484,"Boston-Quincy, MA",2000,63577,25023,25023521202,2.50E+12,2.50E+12,1021,65464,1.03,4,2500230521202
14484,"Boston-Quincy, MA",2000,63577,25023,25023522101,2.50E+12,2.50E+12,1175,64861,1.02,4,2500230522101
14484,"Boston-Quincy, MA",2000,63577,25023,25023522102,2.50E+12,2.50E+12,1392,72143,1.135,4,2500230522102
14484,"Boston-Quincy, MA",2000,63577,25023,25023523100,25002305231,2.50E+12,768,68021,1.07,4,2500230523100
14484,"Boston-Quincy, MA",2000,63577,25023,25023523201,2.50E+12,2.50E+12,744,68393,1.076,4,2500230523201
14484,"Boston-Quincy, MA",2000,63577,25023,25023523202,2.50E+12,2.50E+12,1927,66644,1.048,4,2500230523202
14484,"Boston-Quincy, MA",2000,63577,25023,25023524101,2.50E+12,2.50E+12,753,66150,1.04,4,2500230524101
14484,"Boston-Quincy, MA",2000,63577,25023,25023524102,2.50E+12,2.50E+12,1041,63385,0.997,3,2500230524102
14484,"Boston-Quincy, MA",2000,63577,25023,25023525101,2.50E+12,2.50E+12,1626,73348,1.154,4,2500230525101
14484,"Boston-Quincy, MA",2000,63577,25023,25023525102,2.50E+12,2.50E+12,1742,78610,1.236,4,2500230525102
14484,"Boston-Quincy, MA",2000,63577,25023,25023525200,25002305252,2.50E+12,2267,72742,1.144,4,2500230525200
14484,"Boston-Quincy, MA",2000,63577,25023,25023525300,25002305253,2.50E+12,0,,,,2500230525300
14484,"Boston-Quincy, MA",2000,63577,25023,25023526100,25002305261,2.50E+12,2056,65461,1.03,4,2500230526100
14484,"Boston-Quincy, MA",2000,63577,25023,25023530100,25002305301,2.50E+12,876,63056,0.992,3,2500230530100
14484,"Boston-Quincy, MA",2000,63577,25023,25023530200,25002305302,2.50E+12,887,38380,0.604,1,2500230530200
14484,"Boston-Quincy, MA",2000,63577,25023,25023530300,25002305303,2.50E+12,905,50344,0.792,2,2500230530300
